invoice_month,account_id,subscription,service,resource_group,resource_id,region,usage_qty,unit_cost,cost,raw_json
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0124,southeastasia,28.27,7.878,222.72,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0125,southeastasia,1.669,73.223,122.21,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0126,eastus,21.249,5.097,108.3,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0127,southeastasia,48.775,4.114,200.64,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0128,southeastasia,38.805,7.201,279.42,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0129,eastus,49.038,2.322,113.88,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0130,eastus,4.299,88.265,379.45,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0131,southeastasia,0.436,405.482,176.79,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0132,eastus,8.721,1.35,11.77,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0133,southeastasia,31.176,9.929,309.55,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0134,southeastasia,21.162,14.792,313.03,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0135,southeastasia,8.318,11.534,95.94,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0136,southeastasia,36.368,4.407,160.28,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0137,southeastasia,10.0,27.8,278.0,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0138,eastus,20.819,7.739,161.12,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0139,eastus,46.71,6.321,295.27,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0140,southeastasia,9.225,24.512,226.12,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0141,eastus,23.804,7.804,185.77,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0142,eastus,44.587,3.84,171.23,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0143,southeastasia,22.008,3.601,79.24,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0144,southeastasia,35.976,1.51,54.33,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0145,southeastasia,2.024,144.496,292.46,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0146,eastus,28.619,6.411,183.49,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0147,southeastasia,44.928,3.677,165.18,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0148,eastus,20.509,14.401,295.36,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0149,eastus,37.765,4.96,187.32,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0150,southeastasia,31.731,6.34,201.16,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0151,eastus,5.572,7.157,39.88,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0152,southeastasia,40.396,0.876,35.38,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0153,southeastasia,35.652,5.119,182.5,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0154,eastus,43.633,7.094,309.53,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0155,southeastasia,2.448,14.963,36.63,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0156,westeurope,39.375,4.681,184.3,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0157,eastus,47.942,5.281,253.19,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0158,southeastasia,9.803,26.709,261.83,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0159,eastus,3.821,17.626,67.35,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0160,eastus,47.875,6.18,295.86,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0161,eastus,45.525,2.532,115.27,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0162,eastus,2.448,57.545,140.87,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0163,eastus,42.748,3.416,146.04,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0164,westeurope,28.273,4.49,126.95,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0165,eastus,29.827,4.483,133.72,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0166,southeastasia,40.384,2.959,119.48,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0167,eastus,19.886,15.091,300.1,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0168,westeurope,40.368,0.441,17.79,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0169,eastus,26.899,4.232,113.84,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0170,westeurope,11.089,10.326,114.51,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0171,eastus,31.646,4.008,126.83,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0172,eastus,28.469,2.864,81.54,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0173,westeurope,26.194,4.179,109.47,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0174,eastus,8.115,22.664,183.92,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0175,eastus,19.738,15.462,305.18,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0176,southeastasia,12.103,19.163,231.93,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0177,southeastasia,38.818,3.226,125.22,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0178,eastus,21.944,10.607,232.75,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0179,eastus,36.423,3.708,135.07,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0180,westeurope,10.139,5.106,51.77,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0181,southeastasia,6.001,22.521,135.15,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0182,eastus,3.955,11.732,46.4,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0183,eastus,38.045,2.012,76.56,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0184,southeastasia,28.624,3.019,86.41,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0185,southeastasia,11.503,15.157,174.35,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0186,southeastasia,39.353,6.964,274.04,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0187,eastus,8.74,9.468,82.75,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0188,westeurope,47.98,4.412,211.68,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0189,southeastasia,3.024,80.78,244.28,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0190,westeurope,7.342,21.459,157.55,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0191,eastus,11.99,1.461,17.52,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0192,eastus,18.689,3.574,66.8,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0193,eastus,38.381,7.661,294.04,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0194,southeastasia,41.658,4.613,192.16,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0195,southeastasia,19.497,4.617,90.02,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0196,southeastasia,6.531,45.944,300.06,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0197,westeurope,16.468,2.415,39.77,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0198,southeastasia,20.454,1.546,31.63,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0199,eastus,1.916,14.776,28.31,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0200,southeastasia,9.593,14.025,134.54,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0201,southeastasia,45.074,0.468,21.09,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0202,westeurope,49.828,6.416,319.69,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0203,southeastasia,20.078,9.921,199.2,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0204,southeastasia,26.086,13.764,359.05,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0205,westeurope,33.209,8.705,289.1,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0206,westeurope,11.353,4.866,55.24,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0207,eastus,0.029,2742.414,79.53,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0208,southeastasia,49.666,5.03,249.81,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0209,westeurope,44.909,5.374,241.33,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0210,westeurope,24.29,1.226,29.78,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0211,southeastasia,43.296,4.926,213.28,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0212,eastus,32.646,8.32,271.61,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0213,westeurope,23.654,10.712,253.38,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0214,eastus,9.264,6.872,63.66,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0215,westeurope,22.033,4.737,104.37,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0216,westeurope,30.138,1.022,30.8,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0217,southeastasia,40.495,6.511,263.65,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0218,westeurope,10.46,32.618,341.18,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0219,southeastasia,46.015,5.282,243.04,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0220,westeurope,10.234,18.876,193.18,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0221,westeurope,8.345,27.602,230.34,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0222,westeurope,45.759,1.275,58.34,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0223,westeurope,29.603,6.445,190.79,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0224,southeastasia,31.964,2.207,70.56,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0225,southeastasia,37.624,1.044,39.28,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0226,southeastasia,34.875,4.376,152.61,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0227,southeastasia,1.915,70.188,134.41,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0228,southeastasia,3.6,54.061,194.62,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0229,eastus,25.393,4.487,113.93,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0230,southeastasia,32.831,0.287,9.41,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0231,eastus,30.992,8.571,265.64,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0232,eastus,20.433,15.85,323.86,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0233,eastus,5.793,38.572,223.45,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0234,westeurope,13.213,18.22,240.74,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0235,eastus,30.958,0.369,11.41,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0236,westeurope,16.547,6.199,102.58,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0237,eastus,24.245,11.012,266.99,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0238,westeurope,43.441,3.297,143.21,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0239,westeurope,47.837,1.164,55.7,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0240,westeurope,3.206,14.186,45.48,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0241,westeurope,35.582,8.3,295.34,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0242,eastus,30.745,3.84,118.05,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0243,southeastasia,39.776,4.661,185.41,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0244,southeastasia,43.942,1.945,85.47,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0245,eastus,37.302,0.794,29.63,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0246,eastus,1.542,15.447,23.82,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0247,westeurope,12.341,3.18,39.25,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0248,southeastasia,40.565,4.793,194.42,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0249,westeurope,7.238,29.244,211.67,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0250,eastus,45.479,2.97,135.07,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0251,southeastasia,28.26,7.93,224.09,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0252,eastus,26.226,2.804,73.53,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0253,eastus,31.752,1.422,45.16,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0254,westeurope,14.611,16.98,248.09,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0255,eastus,11.561,4.406,50.94,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0256,eastus,7.705,20.164,155.36,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0257,eastus,22.977,14.472,332.53,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0258,westeurope,35.517,9.462,336.07,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0259,eastus,27.478,2.586,71.05,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0260,westeurope,49.358,1.691,83.48,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0261,southeastasia,37.991,7.948,301.95,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0262,westeurope,27.011,0.912,24.63,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0263,southeastasia,27.826,4.305,119.79,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0264,westeurope,22.315,2.333,52.07,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0265,eastus,12.323,3.402,41.92,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0266,southeastasia,6.49,35.555,230.75,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0267,westeurope,5.845,1.172,6.85,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0268,southeastasia,36.333,0.445,16.18,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0269,westeurope,48.997,0.138,6.77,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0270,southeastasia,16.24,10.324,167.66,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0271,southeastasia,39.825,0.299,11.92,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0272,southeastasia,47.583,4.229,201.22,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0273,eastus,48.181,3.0,144.53,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0274,westeurope,42.631,1.892,80.64,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0275,eastus,1.537,103.377,158.89,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0276,westeurope,12.04,8.0,96.32,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0277,southeastasia,46.591,2.933,136.67,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0278,westeurope,13.011,20.148,262.14,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0279,southeastasia,42.865,7.15,306.47,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0280,westeurope,34.708,4.96,172.14,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0281,southeastasia,29.568,5.808,171.73,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0282,eastus,0.546,127.253,69.48,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0283,southeastasia,17.73,9.671,171.46,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0284,southeastasia,28.614,2.645,75.68,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0285,eastus,18.112,18.405,333.36,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0286,southeastasia,2.724,95.022,258.84,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0287,southeastasia,39.243,2.594,101.79,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0288,eastus,42.823,3.14,134.48,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0289,southeastasia,45.281,3.655,165.48,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0290,eastus,10.634,8.285,88.1,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0291,eastus,7.216,3.503,25.28,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0292,eastus,39.294,3.276,128.72,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0293,eastus,33.954,7.419,251.92,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0294,eastus,36.666,6.881,252.29,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0295,westeurope,39.502,9.413,371.85,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0296,eastus,39.509,8.104,320.2,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0297,southeastasia,18.937,7.586,143.65,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0298,eastus,37.102,1.873,69.51,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0299,westeurope,27.398,8.233,225.58,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0300,southeastasia,4.914,18.637,91.58,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0301,westeurope,15.542,6.847,106.41,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0302,westeurope,31.064,2.395,74.39,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0303,eastus,40.912,5.483,224.33,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0304,southeastasia,22.216,4.843,107.6,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0305,eastus,42.295,3.2,135.36,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0306,eastus,19.396,2.533,49.13,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0307,southeastasia,12.549,14.2,178.19,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0308,southeastasia,47.264,3.806,179.87,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0309,westeurope,22.184,3.614,80.18,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0310,eastus,27.859,8.129,226.46,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0311,westeurope,21.003,2.737,57.49,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0312,westeurope,40.161,2.173,87.26,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0313,eastus,24.937,11.419,284.75,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0314,westeurope,2.003,55.407,110.98,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0315,westeurope,3.788,46.478,176.06,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0316,southeastasia,1.554,122.78,190.8,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0317,westeurope,34.786,2.0,69.58,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0318,westeurope,21.544,9.737,209.77,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0319,eastus,22.52,7.34,165.3,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0320,eastus,11.972,11.491,137.57,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0321,southeastasia,38.132,6.076,231.7,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0322,westeurope,7.683,28.35,217.81,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0323,eastus,37.867,7.063,267.47,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0324,southeastasia,8.296,8.494,70.47,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0325,eastus,11.946,5.119,61.15,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0326,eastus,29.177,8.571,250.07,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0327,southeastasia,26.193,7.608,199.28,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0328,eastus,3.094,105.863,327.54,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0329,eastus,30.594,7.618,233.08,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0330,westeurope,26.717,0.279,7.46,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0331,eastus,39.941,0.565,22.56,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0332,westeurope,22.609,4.109,92.91,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0333,southeastasia,22.991,4.157,95.57,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0334,eastus,14.861,10.783,160.24,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0335,eastus,44.311,1.43,63.38,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0336,southeastasia,45.884,6.629,304.16,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0337,eastus,47.178,3.797,179.12,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0338,westeurope,46.354,4.667,216.35,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0339,westeurope,18.608,16.435,305.83,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0340,southeastasia,9.284,4.499,41.77,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0341,southeastasia,15.306,1.382,21.16,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0342,southeastasia,43.472,2.155,93.67,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0343,southeastasia,35.773,4.633,165.74,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0344,eastus,25.932,10.032,260.14,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0345,eastus,27.853,8.691,242.08,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0346,eastus,5.764,20.474,118.01,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0347,westeurope,46.897,5.723,268.4,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0348,westeurope,18.329,6.653,121.95,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0349,westeurope,6.237,10.364,64.64,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0350,westeurope,14.11,14.571,205.59,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0351,westeurope,46.721,5.418,253.12,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0352,southeastasia,3.39,52.46,177.84,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0353,eastus,8.247,27.37,225.72,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0354,eastus,34.311,2.542,87.21,{}
2025-07-01,acct-1,sub-1,DB,rg-dev,res-0355,westeurope,0.087,1998.966,173.91,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0356,eastus,42.488,1.561,66.34,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0357,westeurope,48.787,0.547,26.67,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0358,southeastasia,12.06,5.924,71.44,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0359,eastus,14.926,1.708,25.5,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0360,southeastasia,29.489,9.031,266.31,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0361,southeastasia,14.127,13.956,197.16,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0362,southeastasia,27.346,0.279,7.64,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0363,eastus,44.97,2.68,120.54,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0364,southeastasia,45.989,5.46,251.11,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0365,westeurope,39.975,4.463,178.41,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0366,eastus,2.396,20.088,48.13,{}
2025-07-01,acct-1,sub-1,Networking,rg-dev,res-0367,southeastasia,11.63,14.58,169.57,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0368,westeurope,44.558,5.273,234.95,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0369,westeurope,28.885,1.073,31.0,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0370,westeurope,20.186,5.268,106.34,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0371,southeastasia,16.511,5.376,88.76,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0372,eastus,22.266,9.235,205.62,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0373,eastus,44.092,3.262,143.84,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0374,southeastasia,24.602,6.428,158.15,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0375,eastus,39.625,5.209,206.39,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0376,westeurope,42.401,4.577,194.05,{}
2025-07-01,acct-1,sub-1,DB,rg-staging,res-0377,southeastasia,26.555,5.684,150.93,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0378,eastus,19.944,9.017,179.83,{}
2025-07-01,acct-1,sub-1,Compute,rg-dev,res-0379,eastus,41.843,5.656,236.67,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0380,southeastasia,27.471,1.128,31.0,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0381,southeastasia,5.179,32.782,169.78,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0382,westeurope,24.002,11.172,268.16,{}
2025-07-01,acct-1,sub-1,Networking,rg-staging,res-0383,eastus,17.182,12.522,215.15,{}
2025-07-01,acct-1,sub-1,Storage,rg-dev,res-0384,southeastasia,17.804,2.406,42.83,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0385,eastus,7.037,3.452,24.29,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0386,southeastasia,35.695,6.753,241.04,{}
2025-07-01,acct-1,sub-1,Compute,rg-staging,res-0387,eastus,47.033,1.856,87.28,{}
2025-07-01,acct-1,sub-1,Storage,rg-prod,res-0388,eastus,43.694,1.331,58.17,{}
2025-07-01,acct-1,sub-1,Compute,rg-prod,res-0389,westeurope,6.544,3.49,22.84,{}
2025-07-01,acct-1,sub-1,Storage,rg-staging,res-0390,westeurope,42.071,2.047,86.12,{}
2025-07-01,acct-1,sub-1,DB,rg-prod,res-0391,southeastasia,49.223,2.275,112.0,{}
2025-07-01,acct-1,sub-1,Networking,rg-prod,res-0392,eastus,0.501,260.22,130.37,{}
